Archivo,Parametro_Analizado,Ancho_Pulso,Tipo_Variable_X,Grupo,Valor_X,Valor_Y
Analisis_Sku.xlsx,Sku,100 ns,Dens,P30,0.1527887453682195,4.843999999999999
Analisis_Sku.xlsx,Sku,100 ns,Dens,P50,0.2546479089470325,2.2165
Analisis_Sku.xlsx,Sku,100 ns,Dens,P70,0.3565070725258455,2.5295
Analisis_Sku.xlsx,Sku,100 ns,Dens,P30,0.305577490736439,4.87
Analisis_Sku.xlsx,Sku,100 ns,Dens,P50,0.5092958178940651,2.853
Analisis_Sku.xlsx,Sku,100 ns,Dens,P70,0.713014145051691,3.1515
Analisis_Sku.xlsx,Sku,100 ns,Dens,P30,0.305577490736439,2.848
Analisis_Sku.xlsx,Sku,100 ns,Dens,P50,0.5092958178940651,4.974
Analisis_Sku.xlsx,Sku,100 ns,Dens,P70,0.713014145051691,2.1475
Analisis_Sku.xlsx,Sku,100 ns,Dens,P30,0.305577490736439,2.431
Analisis_Sku.xlsx,Sku,100 ns,Dens,P50,0.5092958178940651,4.071
Analisis_Sku.xlsx,Sku,100 ns,Dens,P70,0.713014145051691,6.008
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,80.0,2.671
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,80.0,2.3345
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,80.0,3.2735
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,88.0,2.407
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,88.0,2.714
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,88.0,3.1755
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,90.0,2.888
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,90.0,2.692
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,90.0,7.4485
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,93.33333333333333,2.106
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,93.33333333333333,1.996
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,93.33333333333333,1.893
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,94.0,2.3875
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,94.0,2.101
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,94.0,1.7625
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,96.0,4.638
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,96.0,3.515
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,96.0,2.005
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,96.0,2.1435
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,96.0,1.482
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,96.0,1.852
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,98.0,2.7975
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,98.0,3.209
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,98.0,2.3005
Analisis_Sku.xlsx,Sku,150 ns,Solap,P30,98.66666666666667,2.576
Analisis_Sku.xlsx,Sku,150 ns,Solap,P50,98.66666666666667,2.7365
Analisis_Sku.xlsx,Sku,150 ns,Solap,P70,98.66666666666667,1.8725
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.101859163578813,2.576
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.169765272631355,2.7365
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.237671381683897,1.8725
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.101859163578813,2.1435
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.169765272631355,1.482
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.237671381683897,1.852
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.101859163578813,2.106
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.169765272631355,1.996
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.237671381683897,1.893
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.1527887453682195,2.7975
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.2546479089470325,3.209
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.3565070725258455,2.3005
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.1527887453682195,2.3875
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.2546479089470325,2.101
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.3565070725258455,1.7625
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.1527887453682195,2.888
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.2546479089470325,2.692
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.3565070725258455,7.4485
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.305577490736439,4.638
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.5092958178940651,3.515
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.713014145051691,2.005
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.305577490736439,2.407
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.5092958178940651,2.714
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.713014145051691,3.1755
Analisis_Sku.xlsx,Sku,150 ns,Dens,P30,0.305577490736439,2.671
Analisis_Sku.xlsx,Sku,150 ns,Dens,P50,0.5092958178940651,2.3345
Analisis_Sku.xlsx,Sku,150 ns,Dens,P70,0.713014145051691,3.2735
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,80.0,1.9405
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,80.0,2.208
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,80.0,3.149
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,88.0,8.249
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,88.0,3.188
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,88.0,3.0185
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,90.0,3.303
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,90.0,2.519
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,90.0,1.8145
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,93.33333333333333,3.228
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,93.33333333333333,2.16725
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,93.33333333333333,1.819
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,94.0,3.202
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,94.0,2.2035
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,94.0,1.568
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,96.0,6.1065
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,96.0,2.4055
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,96.0,2.534
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,96.0,9.6365
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,96.0,2.003
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,96.0,2.124
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,98.0,3.351
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,98.0,3.1155
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,98.0,2.751
Analisis_Sku.xlsx,Sku,200 ns,Solap,P30,98.66666666666667,2.4255
Analisis_Sku.xlsx,Sku,200 ns,Solap,P50,98.66666666666667,2.3315
Analisis_Sku.xlsx,Sku,200 ns,Solap,P70,98.66666666666667,2.701
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.101859163578813,2.4255
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.169765272631355,2.3315
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.237671381683897,2.701
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.101859163578813,9.6365
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.169765272631355,2.003
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.237671381683897,2.124
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.101859163578813,3.228
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.169765272631355,2.16725
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.237671381683897,1.819
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.1527887453682195,3.351
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.2546479089470325,3.1155
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.3565070725258455,2.751
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.1527887453682195,3.202
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.2546479089470325,2.2035
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.3565070725258455,1.568
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.1527887453682195,3.303
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.2546479089470325,2.519
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.3565070725258455,1.8145
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.305577490736439,6.1065
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.5092958178940651,2.4055
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.713014145051691,2.534
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.305577490736439,8.249
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.5092958178940651,3.188
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.713014145051691,3.0185
Analisis_Sku.xlsx,Sku,200 ns,Dens,P30,0.305577490736439,1.9405
Analisis_Sku.xlsx,Sku,200 ns,Dens,P50,0.5092958178940651,2.208
Analisis_Sku.xlsx,Sku,200 ns,Dens,P70,0.713014145051691,3.149
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,80.0,3.8225
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,80.0,9.571
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,80.0,5.2475
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,88.0,3.2045
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,88.0,20.8395
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,88.0,5.979
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,90.0,9.6745
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,90.0,7.738
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,90.0,13.028
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,93.33333333333333,8.772
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,93.33333333333333,19.816
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,93.33333333333333,18.743
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,94.0,15.4735
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,94.0,14.9805
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,94.0,20.5215
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,96.0,17.997
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,96.0,19.4565
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,96.0,31.1435
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,96.0,17.9405
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,96.0,23.1525
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,96.0,20.033
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,98.0,10.8375
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,98.0,17.6725
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,98.0,15.357
Analisis_Sp.xlsx,Sp,100 ns,Solap,P30,98.66666666666667,21.584
Analisis_Sp.xlsx,Sp,100 ns,Solap,P50,98.66666666666667,23.163
Analisis_Sp.xlsx,Sp,100 ns,Solap,P70,98.66666666666667,37.7835
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.101859163578813,21.584
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.169765272631355,23.163
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.237671381683897,37.7835
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.101859163578813,17.9405
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.169765272631355,23.1525
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.237671381683897,20.033
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.101859163578813,8.772
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.169765272631355,19.816
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.237671381683897,18.743
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.1527887453682195,10.8375
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.2546479089470325,17.6725
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.3565070725258455,15.357
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.1527887453682195,15.4735
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.2546479089470325,14.9805
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.3565070725258455,20.5215
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.1527887453682195,9.6745
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.2546479089470325,7.738
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.3565070725258455,13.028
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.305577490736439,17.997
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.5092958178940651,19.4565
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.713014145051691,31.1435
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.305577490736439,3.2045
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.5092958178940651,20.8395
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.713014145051691,5.979
Analisis_Sp.xlsx,Sp,100 ns,Dens,P30,0.305577490736439,3.8225
Analisis_Sp.xlsx,Sp,100 ns,Dens,P50,0.5092958178940651,9.571
Analisis_Sp.xlsx,Sp,100 ns,Dens,P70,0.713014145051691,5.2475
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,80.0,4.398
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,80.0,4.078
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,80.0,7.390000000000001
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,88.0,5.2915
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,88.0,7.923999999999999
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,88.0,16.5635
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,90.0,9.146
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,90.0,18.9855
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,90.0,35.5765
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,93.33333333333333,12.661
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,93.33333333333333,16.059
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,93.33333333333333,23.3235
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,94.0,14.621
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,94.0,25.066
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,94.0,28.0315
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,96.0,16.969
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,96.0,23.164
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,96.0,35.23999999999999
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,96.0,17.6215
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,96.0,26.527
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,96.0,21.733
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,98.0,13.873
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,98.0,22.4635
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,98.0,23.139
Analisis_Sp.xlsx,Sp,150 ns,Solap,P30,98.66666666666667,18.844
Analisis_Sp.xlsx,Sp,150 ns,Solap,P50,98.66666666666667,29.4535
Analisis_Sp.xlsx,Sp,150 ns,Solap,P70,98.66666666666667,48.93814825401747
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.101859163578813,18.844
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.169765272631355,29.4535
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.237671381683897,48.93814825401747
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.101859163578813,17.6215
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.169765272631355,26.527
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.237671381683897,21.733
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.101859163578813,12.661
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.169765272631355,16.059
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.237671381683897,23.3235
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.1527887453682195,13.873
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.2546479089470325,22.4635
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.3565070725258455,23.139
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.1527887453682195,14.621
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.2546479089470325,25.066
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.3565070725258455,28.0315
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.1527887453682195,9.146
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.2546479089470325,18.9855
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.3565070725258455,35.5765
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.305577490736439,16.969
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.5092958178940651,23.164
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.713014145051691,35.23999999999999
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.305577490736439,5.2915
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.5092958178940651,7.923999999999999
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.713014145051691,16.5635
Analisis_Sp.xlsx,Sp,150 ns,Dens,P30,0.305577490736439,4.398
Analisis_Sp.xlsx,Sp,150 ns,Dens,P50,0.5092958178940651,4.078
Analisis_Sp.xlsx,Sp,150 ns,Dens,P70,0.713014145051691,7.390000000000001
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,80.0,5.224
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,80.0,6.3685
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,80.0,15.941
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,88.0,16.4345
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,88.0,17.9925
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,88.0,25.609
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,90.0,10.6135
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,90.0,15.868
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,90.0,15.766
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,93.33333333333333,14.329
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,93.33333333333333,39.05484739262864
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,93.33333333333333,19.758
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,94.0,21.149
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,94.0,24.124
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,94.0,25.0225
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,96.0,15.697
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,96.0,39.043
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,96.0,39.0225
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,96.0,10.107
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,96.0,27.284
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,96.0,26.7515
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,98.0,8.8175
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,98.0,21.7635
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,98.0,26.4035
Analisis_Sp.xlsx,Sp,200 ns,Solap,P30,98.66666666666667,12.902
Analisis_Sp.xlsx,Sp,200 ns,Solap,P50,98.66666666666667,23.911
Analisis_Sp.xlsx,Sp,200 ns,Solap,P70,98.66666666666667,15.7355
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.101859163578813,12.902
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.169765272631355,23.911
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.237671381683897,15.7355
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.101859163578813,10.107
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.169765272631355,27.284
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.237671381683897,26.7515
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.101859163578813,14.329
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.169765272631355,39.05484739262864
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.237671381683897,19.758
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.1527887453682195,8.8175
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.2546479089470325,21.7635
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.3565070725258455,26.4035
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.1527887453682195,21.149
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.2546479089470325,24.124
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.3565070725258455,25.0225
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.1527887453682195,10.6135
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.2546479089470325,15.868
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.3565070725258455,15.766
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.305577490736439,15.697
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.5092958178940651,39.043
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.713014145051691,39.0225
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.305577490736439,16.4345
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.5092958178940651,17.9925
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.713014145051691,25.609
Analisis_Sp.xlsx,Sp,200 ns,Dens,P30,0.305577490736439,5.224
Analisis_Sp.xlsx,Sp,200 ns,Dens,P50,0.5092958178940651,6.3685
Analisis_Sp.xlsx,Sp,200 ns,Dens,P70,0.713014145051691,15.941
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,80.0,0.911
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,80.0,2.574
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,80.0,1.3945
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,88.0,0.6525
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,88.0,3.788
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,88.0,5.6715
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,90.0,2.086
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,90.0,1.966
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,90.0,4.4635
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,93.33333333333333,1.957
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,93.33333333333333,3.9825
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,93.33333333333333,3.0985
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,94.0,3.078
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,94.0,3.6035
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,94.0,5.685499999999999
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,96.0,4.172
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,96.0,5.3805
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,96.0,4.456
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,96.0,3.1925
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,96.0,5.063000000000001
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,96.0,6.103
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,98.0,2.258
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,98.0,3.7845
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,98.0,2.6205
Analisis_Spk.xlsx,Spk,100 ns,Solap,P30,98.66666666666667,4.611000000000001
Analisis_Spk.xlsx,Spk,100 ns,Solap,P50,98.66666666666667,5.031000000000001
Analisis_Spk.xlsx,Spk,100 ns,Solap,P70,98.66666666666667,4.7865
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.101859163578813,4.611000000000001
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.169765272631355,5.031000000000001
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.237671381683897,4.7865
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.101859163578813,3.1925
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.169765272631355,5.063000000000001
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.237671381683897,6.103
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.101859163578813,1.957
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.169765272631355,3.9825
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.237671381683897,3.0985
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.1527887453682195,2.258
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.2546479089470325,3.7845
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.3565070725258455,2.6205
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.1527887453682195,3.078
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.2546479089470325,3.6035
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.3565070725258455,5.685499999999999
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.1527887453682195,2.086
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.2546479089470325,1.966
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.3565070725258455,4.4635
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.305577490736439,4.172
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.5092958178940651,5.3805
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.713014145051691,4.456
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.305577490736439,0.6525
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.5092958178940651,3.788
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.713014145051691,5.6715
Analisis_Spk.xlsx,Spk,100 ns,Dens,P30,0.305577490736439,0.911
Analisis_Spk.xlsx,Spk,100 ns,Dens,P50,0.5092958178940651,2.574
Analisis_Spk.xlsx,Spk,100 ns,Dens,P70,0.713014145051691,1.3945
Analisis_Spk.xlsx,Spk,150 ns,Solap,P30,80.0,0.9335
